,State,DC Fast Charge,Level 1,Level 2,EV Network
201,WV,,,2.0,
202,FL,,,2.0,ChargePoint Network
203,FL,,,2.0,ChargePoint Network
204,FL,,,2.0,ChargePoint Network
205,FL,,,2.0,ChargePoint Network
206,FL,,,2.0,ChargePoint Network
207,FL,,1.0,3.0,ChargePoint Network
208,IL,,2.0,2.0,ChargePoint Network
209,MO,,,1.0,
210,OR,,1.0,5.0,ChargePoint Network
211,OR,,13.0,13.0,ChargePoint Network
212,TX,,1.0,1.0,ChargePoint Network
213,WA,,,2.0,ChargePoint Network
214,CA,,,10.0,ChargePoint Network
215,CA,,2.0,,
216,OR,,,1.0,
217,UT,,,4.0,
218,UT,,2.0,1.0,
219,WA,,1.0,,
220,WA,,1.0,,
221,WA,,1.0,,
222,WA,,1.0,,
223,WA,,2.0,2.0,
224,WA,,1.0,,
225,KS,,2.0,2.0,ChargePoint Network
226,MI,,,2.0,ChargePoint Network
227,MO,,1.0,1.0,ChargePoint Network
228,MI,,4.0,4.0,ChargePoint Network
229,MI,,1.0,1.0,ChargePoint Network
230,MO,,1.0,1.0,ChargePoint Network
231,MO,,1.0,1.0,ChargePoint Network
232,MA,,,1.0,
233,FL,,,3.0,
234,WA,,4.0,7.0,ChargePoint Network
235,CT,,,2.0,
236,MA,,,2.0,
237,MA,,,16.0,ChargePoint Network
238,SC,,,10.0,
239,SC,,,2.0,
240,SC,,,2.0,
241,SC,,,2.0,
242,SC,,,2.0,
243,SC,,,4.0,
244,SC,,,2.0,
245,SC,,,2.0,
246,SC,,,2.0,
247,SC,,,2.0,
248,SC,,,2.0,
249,SC,1.0,,2.0,
250,SC,,,2.0,
251,SC,,,2.0,
252,SC,,,2.0,
253,SC,,,2.0,
254,CA,,,12.0,
255,CA,,,3.0,
256,CA,,,7.0,
257,CA,,,1.0,
258,CA,,,5.0,
259,CA,1.0,,14.0,
260,CO,1.0,18.0,9.0,
261,MA,,1.0,1.0,
262,NM,,1.0,1.0,ChargePoint Network
263,MI,,,1.0,
264,IN,,,2.0,
265,MI,,,1.0,
266,FL,,,4.0,ChargePoint Network
267,FL,,1.0,1.0,ChargePoint Network
268,NJ,,1.0,1.0,ChargePoint Network
269,NV,,,1.0,ChargePoint Network
270,IA,,1.0,1.0,ChargePoint Network
271,IL,,2.0,2.0,ChargePoint Network
272,IL,,,4.0,
273,IL,,,3.0,
274,LA,,1.0,1.0,ChargePoint Network
275,MD,,1.0,1.0,ChargePoint Network
276,MI,,1.0,1.0,ChargePoint Network
277,MI,,1.0,1.0,ChargePoint Network
278,MI,,1.0,1.0,ChargePoint Network
279,MN,,1.0,1.0,ChargePoint Network
280,NC,,,1.0,ChargePoint Network
281,CA,,1.0,2.0,ChargePoint Network
282,CA,,1.0,6.0,ChargePoint Network
283,CA,,1.0,31.0,ChargePoint Network
284,CA,,,15.0,ChargePoint Network
285,CA,,2.0,2.0,ChargePoint Network
286,CA,,8.0,8.0,ChargePoint Network
287,CA,,,39.0,ChargePoint Network
288,CA,,3.0,3.0,ChargePoint Network
289,FL,,,4.0,ChargePoint Network
290,FL,,1.0,1.0,ChargePoint Network
291,WA,,,4.0,ChargePoint Network
292,WA,,1.0,1.0,ChargePoint Network
293,WA,,,2.0,ChargePoint Network
294,WA,,5.0,5.0,ChargePoint Network
295,WA,,,2.0,ChargePoint Network
296,WA,,2.0,2.0,ChargePoint Network
297,WI,,,1.0,ChargePoint Network
298,NY,1.0,,,ChargePoint Network
299,TX,,2.0,2.0,ChargePoint Network
300,TX,,2.0,2.0,ChargePoint Network
301,TX,,1.0,1.0,ChargePoint Network
302,WI,,,1.0,ChargePoint Network
303,NC,,,2.0,
304,NC,,,1.0,
305,TX,1.0,,2.0,
306,CA,1.0,,,ChargePoint Network
307,CA,,,1.0,
308,VA,,,1.0,
309,VA,,,2.0,
310,MN,,1.0,,
311,MN,,1.0,,
312,MN,,1.0,,
313,MN,,1.0,,
314,MN,,1.0,,
315,MN,,1.0,,
316,TN,,,1.0,
317,TN,,,1.0,
318,TX,,,1.0,
319,TX,,,1.0,
320,TX,,,1.0,
321,TX,,,1.0,
322,TX,,,1.0,
323,TX,,,1.0,
324,TX,,,1.0,
325,TX,,,1.0,
326,TX,,,1.0,
327,TX,,,1.0,
328,TX,,,1.0,
329,TX,,,1.0,
330,TX,,,1.0,
331,TX,1.0,,1.0,
332,TX,,,1.0,
333,TX,,,1.0,
334,TX,1.0,,1.0,
335,TX,1.0,,1.0,
336,TX,1.0,,1.0,
337,TX,,,1.0,
338,TX,1.0,,1.0,
339,TX,,,1.0,
340,TX,,,1.0,
341,TX,,,1.0,
342,TX,,,1.0,
343,TX,,,1.0,
344,TX,,,1.0,
345,TX,,,1.0,
346,TX,1.0,,1.0,
347,TX,,,1.0,
348,TX,,,1.0,
349,TX,1.0,,1.0,
350,TX,,,1.0,
351,TX,,,1.0,
352,TX,,,1.0,
353,TX,1.0,,2.0,
354,TX,,,1.0,
355,TX,,,1.0,
356,TX,,,1.0,
357,TX,,,1.0,
358,TX,,,1.0,
359,TX,,,1.0,
360,TX,,,1.0,
361,TX,,,1.0,
362,TX,,,1.0,
363,TX,1.0,,1.0,
364,TX,1.0,,1.0,
365,TX,,,1.0,
366,TX,,,1.0,
367,TX,,,1.0,
368,TX,,,1.0,
369,TX,,,1.0,
370,VA,1.0,,3.0,
371,VA,1.0,,1.0,
372,VA,1.0,,2.0,
373,VA,,,1.0,
374,VA,1.0,,2.0,
375,VA,1.0,,2.0,
376,VA,,4.0,,
377,VA,,,4.0,ChargePoint Network
378,VA,1.0,,1.0,
379,VA,2.0,,1.0,
380,VA,,,2.0,
381,VA,1.0,,3.0,
382,WA,1.0,,2.0,
383,WA,,,1.0,
384,WA,1.0,,2.0,
385,WA,,,2.0,
386,WA,,,2.0,
387,WA,,,1.0,
388,WA,,,1.0,
389,WA,1.0,,2.0,
390,WA,1.0,,1.0,
391,WA,1.0,,1.0,
392,WA,,,1.0,
393,WA,1.0,,2.0,
394,WA,,,1.0,
395,WA,,,1.0,
396,WA,,,1.0,
397,TN,1.0,,1.0,
398,TN,1.0,,1.0,
399,TN,,,1.0,
400,TN,,,1.0,
401,TN,,,1.0,
402,TN,1.0,,1.0,
403,TN,1.0,,1.0,
404,TN,,,1.0,
405,TN,,,1.0,
406,TN,,,1.0,
407,TN,,,1.0,
408,TN,,,1.0,
409,TN,,,1.0,
410,TN,,,1.0,
411,TN,1.0,,1.0,
412,TN,1.0,,2.0,
413,TN,1.0,,2.0,
414,OR,,,1.0,
415,OR,1.0,,2.0,
416,OR,,,1.0,
417,OR,,,1.0,
418,OR,,,1.0,
419,OR,,,1.0,
420,OR,,,1.0,
421,OR,,,1.0,
422,OR,,,1.0,
423,OR,1.0,,2.0,
424,OR,,,2.0,
425,SC,1.0,,2.0,
426,SC,1.0,,1.0,
427,TN,,,1.0,
428,TN,1.0,,2.0,
429,TN,,,1.0,
430,TN,,,1.0,
431,AL,1.0,,4.0,
432,AL,,,1.0,
433,AL,1.0,,1.0,
434,AL,1.0,,1.0,
435,AZ,,,1.0,
436,AZ,1.0,,2.0,
437,AZ,,,1.0,
438,AZ,,,1.0,
439,AZ,1.0,,2.0,
440,AZ,,,1.0,
441,AZ,1.0,,1.0,
442,AZ,,,1.0,
443,AZ,,,3.0,
444,AZ,1.0,,3.0,Greenlots
445,AZ,,,1.0,
446,AZ,1.0,,2.0,
447,AZ,,,1.0,
448,CA,,,1.0,
449,CA,,,1.0,
450,CA,1.0,,1.0,
451,CA,,,3.0,
452,CA,,,2.0,
453,CA,,,1.0,
454,CA,,,1.0,
455,CA,,,3.0,
456,CA,1.0,,2.0,
457,CA,,,1.0,
458,CA,1.0,,1.0,
459,CA,,,1.0,
460,CA,1.0,,2.0,
461,CA,,,2.0,
462,CA,,,1.0,
463,CA,,,4.0,
464,CA,,,1.0,
465,CA,,,1.0,
466,CA,,,2.0,
467,CA,1.0,,4.0,
468,CA,,,1.0,
469,CA,,,1.0,
470,CA,,,3.0,
471,CA,,,2.0,
472,CA,,,2.0,
473,CA,,,1.0,
474,CA,1.0,,2.0,
475,CA,,,1.0,
476,CA,,,2.0,
477,CA,,,1.0,
478,CA,,,3.0,
479,CA,1.0,,2.0,
480,CA,,,1.0,
481,CA,1.0,,2.0,
482,CA,1.0,,2.0,
483,CA,1.0,,2.0,
484,CA,1.0,,1.0,
485,CA,,,2.0,
486,CA,,,1.0,
487,CA,,,1.0,
488,CA,,,1.0,
489,CA,1.0,,1.0,
490,CA,1.0,,3.0,
491,CA,,,1.0,
492,CA,,,1.0,
493,CA,1.0,,2.0,
494,CA,1.0,,2.0,
495,CA,,,1.0,
496,CA,,,2.0,
497,CA,,,4.0,
498,CA,1.0,,1.0,
499,CA,,,1.0,
500,CA,,,3.0,
501,CA,,,1.0,
502,CA,,,1.0,
503,CA,,,2.0,
504,CA,,,1.0,
505,CA,1.0,,1.0,
506,CA,1.0,,2.0,
507,CA,1.0,,1.0,
508,CA,1.0,,1.0,
509,CA,1.0,,1.0,
510,CA,,,2.0,
511,CA,,,1.0,
512,CA,1.0,,2.0,
513,CA,1.0,,2.0,
514,CA,1.0,,4.0,
515,CA,,,1.0,
516,CA,,,1.0,
517,CA,,,4.0,
518,CA,1.0,,2.0,
519,CA,,,1.0,
520,CA,,,1.0,
521,CA,,,2.0,
522,CA,1.0,,2.0,
523,CA,,,1.0,
524,CA,,,1.0,
525,CA,,,1.0,
526,CA,,,3.0,
527,CA,,,1.0,
528,CA,,,1.0,
529,CA,,,1.0,
530,CA,,,1.0,
531,FL,,,1.0,
532,FL,,,1.0,
533,FL,1.0,,1.0,
534,FL,1.0,,1.0,
535,FL,1.0,,1.0,
536,FL,,,1.0,
537,FL,1.0,,1.0,
538,FL,,,1.0,
539,FL,1.0,,1.0,
540,FL,1.0,,1.0,
541,FL,1.0,,1.0,
542,FL,,,1.0,
543,FL,,,1.0,
544,FL,1.0,,1.0,
545,FL,,,1.0,
546,FL,1.0,,1.0,
547,FL,,,1.0,
548,FL,,,1.0,
549,FL,,,1.0,
550,GA,1.0,,1.0,
551,GA,1.0,,1.0,
552,GA,1.0,,1.0,
553,GA,1.0,,1.0,
554,GA,1.0,,1.0,
555,GA,1.0,,1.0,
556,GA,,,1.0,
557,GA,1.0,,1.0,
558,GA,1.0,,1.0,
559,GA,,,1.0,
560,HI,1.0,,2.0,
561,HI,,,1.0,
562,HI,1.0,,1.0,
563,HI,1.0,,2.0,
564,MD,,,4.0,SemaCharge Network
565,MD,,,4.0,SemaCharge Network
566,MD,,1.0,2.0,
567,MD,,,1.0,
568,MD,,,2.0,
569,MD,,,1.0,
570,MD,,,1.0,
571,MD,,5.0,5.0,ChargePoint Network
572,MD,1.0,,1.0,
573,MD,,,1.0,
574,MD,,,1.0,SemaCharge Network
575,MD,1.0,,1.0,
576,MD,,,1.0,SemaCharge Network
577,MD,,1.0,4.0,ChargePoint Network
578,MN,,1.0,1.0,ChargePoint Network
579,MN,,2.0,2.0,ChargePoint Network
580,MN,,4.0,4.0,
581,MN,,,1.0,
582,MN,,2.0,2.0,ChargePoint Network
583,MN,,2.0,2.0,ChargePoint Network
584,MN,,2.0,4.0,ChargePoint Network
585,MN,,1.0,1.0,ChargePoint Network
586,MN,,,2.0,
587,NC,1.0,,1.0,
588,NC,1.0,,1.0,
589,NC,,,1.0,
590,NC,,,1.0,
591,CA,,,2.0,
592,SC,,,2.0,
593,VA,,,1.0,
594,NJ,,2.0,2.0,ChargePoint Network
595,NV,,,4.0,ChargePoint Network
596,TX,,,4.0,ChargePoint Network
597,TX,,,6.0,ChargePoint Network
598,VA,,,1.0,
599,VA,1.0,,2.0,
600,WA,,,6.0,ChargePoint Network
601,WA,,3.0,3.0,ChargePoint Network
602,WI,,,2.0,ChargePoint Network
603,WI,,,2.0,ChargePoint Network
604,CA,,,12.0,ChargePoint Network
605,CA,,1.0,9.0,ChargePoint Network
606,CA,,1.0,9.0,ChargePoint Network
607,CA,,1.0,9.0,ChargePoint Network
608,CA,,,2.0,ChargePoint Network
609,CA,,1.0,1.0,ChargePoint Network
610,CA,,1.0,1.0,ChargePoint Network
611,CA,,1.0,1.0,
612,FL,,2.0,2.0,ChargePoint Network
613,FL,,1.0,1.0,ChargePoint Network
614,FL,,1.0,1.0,ChargePoint Network
615,FL,,1.0,1.0,ChargePoint Network
616,FL,,,2.0,
617,MI,,1.0,1.0,ChargePoint Network
618,MI,,1.0,1.0,ChargePoint Network
619,MI,,1.0,1.0,ChargePoint Network
620,MI,,1.0,1.0,ChargePoint Network
621,MI,,2.0,2.0,ChargePoint Network
622,MI,,1.0,1.0,ChargePoint Network
623,MN,,1.0,1.0,
624,MO,,1.0,1.0,ChargePoint Network
625,SC,,,1.0,
626,VA,,,1.0,
627,SC,,,2.0,
628,SC,,,1.0,
629,CT,,,1.0,
630,DC,,1.0,1.0,
631,FL,,,2.0,
632,MI,,,1.0,
633,MI,,,1.0,
634,MI,,,24.0,
635,MI,,,2.0,
636,MI,,,1.0,
637,MI,,,2.0,
638,MI,,,1.0,
639,OH,,,2.0,
640,MI,,,2.0,
641,MD,,4.0,2.0,
642,PA,,,2.0,
643,VA,,,3.0,
644,MI,,,4.0,
645,NC,,2.0,2.0,
646,NC,,,2.0,
647,NC,,,1.0,
648,NC,,1.0,1.0,
649,OR,,2.0,3.0,
650,WA,,,8.0,
651,OR,,1.0,1.0,
652,OR,,1.0,1.0,
653,GA,,6.0,6.0,
654,HI,,,1.0,
655,IL,,,2.0,
656,IL,,,1.0,ChargePoint Network
657,MD,,,2.0,SemaCharge Network
658,NH,,2.0,2.0,ChargePoint Network
659,NC,,,2.0,
660,OR,,1.0,1.0,ChargePoint Network
661,OR,,1.0,1.0,ChargePoint Network
662,SC,,,1.0,ChargePoint Network
663,AR,,,1.0,
664,FL,,1.0,1.0,ChargePoint Network
665,FL,,,2.0,ChargePoint Network
666,FL,,,2.0,ChargePoint Network
667,FL,,,2.0,ChargePoint Network
668,FL,,,2.0,ChargePoint Network
669,FL,,,2.0,ChargePoint Network
670,FL,,2.0,2.0,ChargePoint Network
671,FL,,1.0,1.0,ChargePoint Network
672,FL,,1.0,1.0,ChargePoint Network
673,IA,,,1.0,
674,IA,,,1.0,
675,IA,,,1.0,
676,KS,,2.0,2.0,ChargePoint Network
677,MD,,,2.0,ChargePoint Network
678,MD,,,2.0,ChargePoint Network
679,MI,,1.0,1.0,ChargePoint Network
680,MI,,1.0,1.0,
681,MI,,1.0,1.0,ChargePoint Network
682,MI,,1.0,1.0,ChargePoint Network
683,MI,,1.0,1.0,ChargePoint Network
684,MI,,1.0,1.0,ChargePoint Network
685,MI,,1.0,1.0,ChargePoint Network
686,MI,,1.0,1.0,
687,MI,,1.0,1.0,ChargePoint Network
688,MI,,1.0,1.0,ChargePoint Network
689,MI,,,1.0,ChargePoint Network
690,MI,,1.0,1.0,ChargePoint Network
691,OR,,,2.0,
692,VA,,,1.0,
693,SC,,,1.0,
694,MA,,,2.0,
695,CA,,2.0,2.0,ChargePoint Network
696,CA,,,6.0,ChargePoint Network
697,MD,,,2.0,SemaCharge Network
698,MD,,,5.0,SemaCharge Network
699,NV,,,13.0,ChargePoint Network
700,NY,,,2.0,ChargePoint Network
701,NY,,1.0,1.0,ChargePoint Network
702,SC,,,3.0,
703,TX,,,4.0,ChargePoint Network
704,TX,,,2.0,ChargePoint Network
705,TX,,,4.0,ChargePoint Network
706,TX,,2.0,2.0,ChargePoint Network
707,TX,,1.0,1.0,ChargePoint Network
708,VA,,2.0,2.0,ChargePoint Network
709,CA,,,2.0,ChargePoint Network
710,CA,,,2.0,ChargePoint Network
711,CA,,,8.0,ChargePoint Network
712,CA,,1.0,3.0,ChargePoint Network
713,CA,,,6.0,ChargePoint Network
714,CA,,,2.0,ChargePoint Network
715,CA,,2.0,2.0,ChargePoint Network
716,CA,,1.0,1.0,ChargePoint Network
717,CA,,1.0,1.0,ChargePoint Network
718,CA,,2.0,2.0,
719,VA,,,1.0,
720,CA,,,4.0,ChargePoint Network
721,TN,,,6.0,
722,WI,,,3.0,ChargePoint Network
723,WI,,,1.0,ChargePoint Network
724,WI,,,2.0,ChargePoint Network
725,CA,,,4.0,
726,NC,,,2.0,
727,WA,,,2.0,
728,VA,,,2.0,
729,MA,,,1.0,
730,CA,,,1.0,
731,NY,,,15.0,ChargePoint Network
732,NY,,,2.0,ChargePoint Network
733,NY,,,2.0,ChargePoint Network
734,NY,,,2.0,ChargePoint Network
735,OR,,,2.0,ChargePoint Network
736,TN,,1.0,1.0,ChargePoint Network
737,TX,,2.0,2.0,ChargePoint Network
738,VA,,,4.0,ChargePoint Network
739,WA,,2.0,2.0,ChargePoint Network
740,WA,,,2.0,ChargePoint Network
741,WA,,1.0,5.0,ChargePoint Network
742,CA,,,3.0,ChargePoint Network
743,CA,,,1.0,ChargePoint Network
744,CA,,,1.0,ChargePoint Network
745,CA,,,2.0,ChargePoint Network
746,CA,,,8.0,ChargePoint Network
747,CA,,1.0,3.0,ChargePoint Network
748,FL,,1.0,1.0,ChargePoint Network
749,FL,,1.0,1.0,ChargePoint Network
750,FL,,,1.0,ChargePoint Network
751,CA,,,1.0,ChargePoint Network
752,FL,,2.0,2.0,ChargePoint Network
753,FL,,,2.0,ChargePoint Network
754,FL,,,2.0,ChargePoint Network
755,FL,1.0,,6.0,ChargePoint Network
756,FL,,,2.0,ChargePoint Network
757,IL,,,2.0,ChargePoint Network
758,MA,,,2.0,ChargePoint Network
759,MI,,1.0,1.0,ChargePoint Network
760,MI,,1.0,1.0,ChargePoint Network
761,MI,,1.0,1.0,ChargePoint Network
762,MI,,3.0,3.0,ChargePoint Network
763,NC,,2.0,12.0,ChargePoint Network
764,NJ,,,2.0,ChargePoint Network
765,NY,,,3.0,ChargePoint Network
766,NY,,,2.0,ChargePoint Network
767,NY,,,1.0,ChargePoint Network
768,NY,,,1.0,ChargePoint Network
769,NY,,,1.0,ChargePoint Network
770,NY,,,2.0,ChargePoint Network
771,TX,,,3.0,
772,PA,,,2.0,
773,HI,,,1.0,
774,HI,,,1.0,
775,HI,,,3.0,OpConnect
776,HI,,,2.0,
777,MD,,,2.0,
778,UT,,,4.0,
779,RI,,,1.0,
780,GA,,,1.0,
781,WA,,,2.0,ChargePoint Network
782,WA,,,4.0,
783,FL,,,2.0,ChargePoint Network
784,FL,,1.0,1.0,ChargePoint Network
785,FL,,1.0,1.0,
786,FL,,,2.0,ChargePoint Network
787,FL,,1.0,1.0,ChargePoint Network
788,FL,,,2.0,ChargePoint Network
789,FL,,,2.0,ChargePoint Network
790,FL,,,4.0,ChargePoint Network
791,FL,,1.0,1.0,ChargePoint Network
792,FL,,,2.0,ChargePoint Network
793,IL,,,2.0,ChargePoint Network
794,MA,,,4.0,ChargePoint Network
795,MI,,,2.0,ChargePoint Network
796,MI,,,2.0,ChargePoint Network
797,MA,,,4.0,ChargePoint Network
798,MI,,3.0,3.0,ChargePoint Network
799,MI,,1.0,1.0,ChargePoint Network
800,NV,,2.0,5.0,ChargePoint Network
801,NY,,1.0,1.0,ChargePoint Network
802,TX,,,4.0,ChargePoint Network
803,TX,,,2.0,ChargePoint Network
804,TX,,2.0,2.0,ChargePoint Network
805,TX,,,2.0,
806,TX,,2.0,2.0,ChargePoint Network
807,WA,,,2.0,ChargePoint Network
808,WA,,,2.0,ChargePoint Network
809,WA,,,2.0,ChargePoint Network
810,WA,,,4.0,ChargePoint Network
811,WA,,2.0,2.0,ChargePoint Network
812,WA,,,2.0,ChargePoint Network
813,WA,,,4.0,ChargePoint Network
814,WA,,,8.0,ChargePoint Network
815,WI,,,2.0,ChargePoint Network
816,CA,,,1.0,ChargePoint Network
817,CA,,,8.0,ChargePoint Network
818,CA,,,7.0,ChargePoint Network
819,CA,,6.0,6.0,ChargePoint Network
820,CA,,,1.0,ChargePoint Network
821,CA,,,1.0,ChargePoint Network
822,CA,,,9.0,ChargePoint Network
823,CA,,,1.0,ChargePoint Network
824,FL,,,2.0,ChargePoint Network
825,FL,,1.0,1.0,
826,FL,,,2.0,ChargePoint Network
827,FL,,2.0,2.0,ChargePoint Network
828,CA,,2.0,2.0,ChargePoint Network
829,CA,,2.0,2.0,ChargePoint Network
830,CA,,2.0,2.0,ChargePoint Network
831,CA,,,1.0,ChargePoint Network
832,HI,,,2.0,
833,HI,,,2.0,
834,IA,,1.0,,
835,IA,,1.0,,
836,IA,,1.0,,
837,MN,,1.0,,
838,MN,,1.0,,
839,MN,,1.0,,
840,MN,,1.0,,
841,MN,,1.0,,
842,MN,,1.0,,
843,PA,,,2.0,
844,NC,,,2.0,
845,NC,,,1.0,
846,NC,,,2.0,
847,NC,,,2.0,
848,NC,,,2.0,
849,NC,,,2.0,
850,NC,,1.0,1.0,
851,PA,,,2.0,
852,WI,,1.0,,
853,WI,,1.0,,
854,WI,,1.0,,
855,WI,,1.0,,
856,WI,,1.0,,
857,WI,,1.0,,
858,WI,,1.0,,
859,WI,,1.0,,
860,WI,,1.0,,
861,WI,,1.0,,
862,WI,,1.0,,
863,WI,,1.0,,
864,WI,,1.0,,
865,WI,,1.0,,
866,WI,,1.0,,
867,WI,,1.0,,
868,CO,,1.0,1.0,
869,IL,,,1.0,
870,IL,,1.0,2.0,
871,LA,,,1.0,
872,IL,,,1.0,
873,CO,,,3.0,
874,IN,,,6.0,ChargePoint Network
875,OH,,,8.0,
876,WI,,,2.0,ChargePoint Network
877,WA,,2.0,2.0,ChargePoint Network
878,CA,,,1.0,ChargePoint Network
879,CA,,1.0,34.0,ChargePoint Network
880,CA,,,10.0,ChargePoint Network
881,CA,,,4.0,ChargePoint Network
882,CA,,,2.0,ChargePoint Network
883,CA,,2.0,8.0,ChargePoint Network
884,FL,,,2.0,ChargePoint Network
885,FL,,,2.0,ChargePoint Network
886,FL,,,2.0,ChargePoint Network
887,HI,,,2.0,
888,IL,,,2.0,ChargePoint Network
